,filename,id,page,content_x,tag,article_id
727,dark-10747121_part01_page025.jpg,https://datalab.kb.se/dark-10747121#1-25-ARTICLE74742796-ZONE1146015449,25,Vi har allt inom hemelektronik och du kan lugnt köpa julklapparna nu. Vi har förlängt öppet köp till 24 januari 2019. Du får till och med prova produkten hemma. Välkommen till julklappsvaruhuset!,1,53
742,dark-10747121_part01_page026.jpg,https://datalab.kb.se/dark-10747121#1-26-ARTICLE74742809-ZONE1146015718,26,FINNAIR ÖPPNAR EN NY RUTT TILL LOS ANGELES,1,54
733,dark-10747121_part01_page026.jpg,https://datalab.kb.se/dark-10747121#1-26-ARTICLE74742809-ZONE1146015727,26,"Finnair flyger regelbundet till New York, San Francisco, Miami, Chicago, och från den 31 mars 2019 också till Los Angeles via Helsingfors. Prisen på värå flyg till USA från 3 851 SEK. Den amerikanska kontinenten har mycket att erbjuda, och med Finnairs bekväma fortsättningsförbindelser flyger du bl.a. till exotiska Puerto Vallarta, Puerto Plata och Havanna. Gör dig redo för äventyr och boka dina flyg nu! finnair.com ",1,54
728,dark-10747121_part01_page026.jpg,https://datalab.kb.se/dark-10747121#1-26-ARTICLE74742809-ZONE1146015720,26,VIA HELSINGFORS NÄSTA VÅR,1,54
1192,dark-10747121_part01_page030.jpg,https://datalab.kb.se/dark-10747121#1-30-ARTICLE74742715-ZONE1146014958,30,"Redaktör för Motor: Jacques Wallner, jacques.wallner@dn.se Reporter: Lasse Swärd, lasse.sward@dn.se Annonser: Robert Andersson, robert.andersson@dn.se ",1,57
1193,dark-10747121_part01_page030.jpg,https://datalab.kb.se/dark-10747121#1-30-ARTICLE74742814-ZONE1146015022,30,"en stark efterfrågan på HVOIOO och samtidigt få tillräckliga mängder HVO för låginblandning för att klara reduktionsplikten, annars blir det böter. En direkt effekt är att priset på HVOIOO höjts och ligger nu närmare en krona per liter över vanlig diesel. För att ytterligare komplicera bilden har regeringen, enligt EUdirektiv, beslutat att klassa örn råvaran PFAD från rest- till samprodukt från 1 juli nästa år. Det innebär ökade krav på spårbarhet, vilket inte är möjligt i dag. PFAD svarade i fjol för 39 procent av råvarorna och slaktavfall för 38 procent. Enligt den finska drivmedelsjätten Neste - som är störst i världen på HVO - kan ett fullt utvecklat spårbarhetssystem inte vara på plats förrän 2020. I praktiken betyder det att PFAD försvinner nästa sommar som alternativ under en övergångstid. ",1,55
1194,dark-10747121_part01_page030.jpg,https://datalab.kb.se/dark-10747121#1-30-ARTICLE74742814-ZONE1146015014,30,"HVO som låginblandning och ren HVOIOO lett till mycket stora mängder undvikta utsläpp av växthusgaser. I fjol uppgick de till totalt 4,7 miljoner ton, varav HVO svarade för 3.6 miljoner ton. Färne bidrog med närmare en halv miljon ton och etanol med en kvarts miljon ton. HVO spelar med andra ord en helt avgörande roll för de sänkta utsläppen i transportsektorn på senare år. Frågan är hur det blir de närmaste åren. Det räder brist på råvaror till HVO. Situationen har förvärrats efter reduktionsplikten som infördes den 1 juli. Den tvingar bränslebolagen att blanda in gröna delar för att uppnå givna utsläppsminskningar, 2.6 procent för bensin och 19,3 procent för diesel. Sålda andelar helt fömybara andelar får inte räknas in för att klara målen. Bränslebolagen har en svår balansgång. De måste kunna möta ",1,55
1195,dark-10747121_part01_page030.jpg,https://datalab.kb.se/dark-10747121#1-30-ARTICLE74742815-ZONE1146015004,30,"derna tydligare beroende på vilken bil man väljer. Hur stora framgår av grafiken här ovan. Siffrorna är hämtade från Energimyndighetens senaste årsrapport ”Drivmedel 2017”. Det är inte bara körningen som ingår, även utvinning, förädling och transporter av drivmedlet räknas in. Förenklat kan man säga att biodrivmedlens utsläpp sker vid framställning medan fossila drivmedel belastar mest under körning. Bensinbilen är som synes rena klimatvärstingen med 239 gram/ km. Dieselbilen har 34 procent läg¬ ",1,55
1203,dark-10747121_part01_page030.jpg,https://datalab.kb.se/dark-10747121#1-30-ARTICLE74742815-ZONE1146014997,30,"Det är betydande skillnader i utsläpp av växthusgaser mellan olika drivmedel. Bensin är sämsta valet. Diesel är betydligt bättre, särskilt den helt fömybara dieseln HVOIOO. ",1,55
1200,dark-10747121_part01_page030.jpg,https://datalab.kb.se/dark-10747121#1-30-ARTICLE74742715-ZONE1146014960,30,"Krav på skrotpremier Motormännen vill se en skrotningspremie på 5 000 kronor för att få bort de äldsta och minst säkra bilarna ur trafik. -1 dag lämnas bilvrak både i naturen och på allmän gatumark, säger Carl-Erik Stjernvall på Motormännens Riksförbund, dn ",1,56
1199,dark-10747121_part01_page030.jpg,https://datalab.kb.se/dark-10747121#1-30-ARTICLE74742812-ZONE1146014965,30,"I en ny rapport \Development ofthe UK public chargepoint network\"" framhålls att laddstationerna bör reserveras för renodlade batterielbilar. Allt enligt tidningen Auto Express. """,1,55
1198,dark-10747121_part01_page030.jpg,https://datalab.kb.se/dark-10747121#1-30-ARTICLE74742812-ZONE1146014964,30,Förbjud laddhybrider att använda laddstationer längs motorvägarna.,1,56
1197,dark-10747121_part01_page030.jpg,https://datalab.kb.se/dark-10747121#1-30-ARTICLE74742815-ZONE1146015009,30,"re växthusgasutsläpp. Förklaringen är att dieselmotorn har högre verkningsgrad. Det betyder att den är mer energieffektiv, Vidare är dieselbränslet förnybart till 21 procent jämfört med bensin som bara har en grön andel på 5,6 procent. Fordonsgas ger utomordentligt låga utsläpp - 44 gram/km. Fordonsgas består till cirka 90 procent av fömybar biogas, som görs av bland annat avloppsslam. Ännu bättre blir det med dieselbränslet HVOIOO, som till 100 procent består av HVO, hydrerade animaliska fetter och vegetabiliska oljor. Med det biobränslet i tanken förvandlas bilen till supermiljöbil 22 gram/km. Gränsen för att få bonus är 60 gram/km. HVOIOO används i huvudsak av yrkestrafik, men på senare tid har även flera biltillverkare godkänt bränslet. Det finns drygt 170 stationer runt om i landet, enligt SPBI. Enligt Energimyndigheten har ",1,55
1196,dark-10747121_part01_page030.jpg,https://datalab.kb.se/dark-10747121#1-30-ARTICLE74742815-ZONE1146015000,30,"• Några av de vanligaste frågorna vi får från läsarna är: Hur ska jag välja rätt bil, hur illa är det med diesel, blir det verkligen bättre med eldrift? Vilken nytta gör etanolen? Är HVOlOO-diesel så bra som det sägs? Klimatutsläppen för dagens drivmedel räknas fram över hela livscykeln, enligt drivmedels- och hållbarhetslagen. För vissa biodrivmedel kan klimatnyttan bli stor, särskilt med råvaror som klassas som restprodukter. Örn mtm även tar hänsyn till att det skiljer i verkningsgrad mellan olika motortyper framgår skillna¬ ",1,55
1235,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742819-ZONE1146015635,31,"Palmolja ger inte lika hög reduktionseffekt i Energimyndighetens beräkningar som PFAD. Det betyder att bränslebolagen kommer att behöva ännu större mängder HVO för att klara reduktionsplikten, ett tryck som kommer att förvärra ett redan kritiskt läge, menar bolagen. -Alla på marknaden slåss örn råvaran som ger den högsta reduktionen, säger Andréa Haag. Preem menar att Sverige med sina stora skogar har närmast unika förutsättningar att klara omställningen. Bolaget har tre investerings¬ ",1,55
1234,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742819-ZONE1146015640,31,"projekt på gång för ökad produktion, samtliga i Sverige. I Piteå ska produktionen av råtalldiesel öka med 50 procent till 150000 ton, i Söderhamn inleds framställning av ligninolja och i Gävle pyrolysolja av sågspån. Men det tar flera år innan det blir mågra större volymer. Preems mål är att vara uppe i 3 miljoner ton förnybara drivmedel år 2030. - Sverige har egna råvaror för att klara omställningen, vad som krävs är politiska styrmedel, menar Preems presschef Niclas Brantingson. Flytande biodrivmedel i all ära. Det bästa alternativet, sett till låga utsläpp, är att köra elbil, enligt Energimyndigheten, Det ger endast sju gram/km i indirekta utsläpp. Det är mer än en halvering från år 2017. Bakgrunden är ändrade grunder för hur elmixen beräknas. ",1,55
1236,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742818-ZONE1146015661,31,"\Satsning på biodrivmedel ökar koldioxidutsläppen” Stefan Wirsenius och Timothy Searchingers debattartikel hittar du på dn.se/debatt """,1,58
1237,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742819-ZONE1146015631,31,"OKQ8 delar synen att det behövs mer hållbara råvaror, men oroas över risken att PFAD under en övergångstid ersätts av palmolja. Att PFAD tränger undan regnskogar finns inget stöd för, menar bolaget. - Vi är positiva till ökade krav och minskade utsläpp för att bidra till en omställning till fossiloberoende. Kraven på PFAD behöver skärpas, men det bör ske i takt med hur systemet ställs örn. Vi kan inte i någon analys se att PFAD ger ökad produk¬ ",1,55
1230,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742818-ZONE1146015651,31,"Tidigare i veckan varnade Stefan Wirsenius på DN Debatt för följderna av att satsa på mer biodrivmedel. Han hänvisade till en artikel publicerad samma dag i den vetenskapliga tidskriften Nature där han stod som medförfattare med forskaren Timothy Searchinger vid Princeton i USA, som länge har forskat örn klimatnyttan med biodrivmedel. Stefan Wirsenius anser att det officiella sättet att räkna blir alltför optimistiskt och att det spelar ned eller helt bortser från indirekta landeffekter, som är komplicerade att beräkna. -Närmare hälften av råvarorna till HVO kommer från PFAD och palmolja. Ökade uttag leder till skovling av regnskogar, säger han. -Visst finns det bra råvaror som tallolja, men tillgången är mycket begränsad. Talloljan svarade för mindre än ett par procent av all diesel i fjol, säger han. - Det gäller inte bara tallolja, utan även andra råvaror. Örn man skalar upp produktionen då förslår inte de hållbara alternativen, säger han. Hur ser du möjligheten att använda lignin, som bland andra Preem vill satsa på? -Det är egentligen samma sak med lignin, inte heller de mängderna är så stora. Svartluten vid massafabrikerna används ju redan till att driva pappersmasseprocessen. Det finns mycket få outnyttjade resurser i naturen som ligger fria. ",1,58
1247,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742729-ZONE1146015615,31,bilder erbjuds en fin helglektyr om modellerna som aldrig blev av och en hyllning av Saab 96 med mycket mera. dn,1,59
1248,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742729-ZONE1146015613,31,"Nya tidningen Saab Cars Magazine är för oss alla som håller av det nedlagda bilmärket. Med 122 sidor, många ",1,59
1249,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742729-ZONE1146015619,31,"Det traditionella sättet att driva pumpen på mjölktankbilar är med dieselmotorn. Onödigt att använda den överdimensionerade dieselmotorn, anser Semeon med flera som tagit fram en eldriftslösning i form av en batteridriven elmotor som uppges kunna spara upp till 5 000 liter diesel örn året för en endaste tankbil. Norska mjölktransportören Tine planerar att installera eldriften i alla sina 250 fordon. ",1,60
1250,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742819-ZONE1146015629,31,"Beslutet att klassa örn PFAD applåderas av en rad miljöorganisationer, politiska företrädare och även av drivmedelsjätten Preem, som i stället vill använda mer råvaror från den svenska skogen. PFAD är en oätlig restprodukt från tillverkningen av matolja från palmolja, men blir alltmer efterfrågad som råvara till drivmedel. Det ökar indirekt trycket på regnskogar i Sydostasien, menar kritikerna. ",1,55
1233,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742818-ZONE1146015647,31,"Det är bra att skillnaderna mellan bensin och diesel lyfts fram. Men tillgången till hållbara råvaror för biodrivmedel är mycket begränsad, säger miljöforskaren Stefan Wirsenius på Chalmers. ",1,58
1221,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742818-ZONE1146015667,31,"8Etanol då av livsmedelsgrödor? Där är väl potentialen mycket större? -Ökar vi odlingar av vete och raps för att få mer biodrivmedel behöver vi öka åkerarealerna och det leder till avskogning, Men biodrivmedelsbranschen har ju länge hävdat att vi har stora mängder åkerarealer i träda? -Den mesta av trädan behövs i växtföljden. Arealen långliggande träda utanför växtföljden i Sverige är bara cirka 1 procent av den totala - ",1,58
1229,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742818-ZONE1146015672,31,"-Globalt sett används åkermarken redan relativt intensivt och behovet av ny åkermark kommer att öka med kanske 50 procent de närmaste 50 åren för att mätta en växande befolkning. _ -Till det ska läggas minskade skördar som en följd av klimatförändringarna. 1 det perspektivet framstår det som olämplig politik att hoppas för mycket på biodrivmedel i transportsektorn, säger han. Stefan Wirsenius är övertygad örn att eldrift kommer att slå igenom. Biodrivmedel blir en viktig, men mycket begränsad tillgång som därför behöver utnyttjas smartare, där de gör mest nytta, kanske i tung yrkestrafik och i flyget, två sektorer som är svåra att elektrifiera med batteriteknik. Men inte heller en utbyggnad av eldriften är utan utmaningar, menar han. Tillverkningen av batterier kräver stora mängder energi. Det gäller att successivt öka den förnybara andelen. - -Det är lättare att bygga ut elkapaciteten med mer sol och vind än att skala upp framställningen av biodrivmedel, säger Stefan Wirsenius. 8",1,58
1211,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742817-ZONE1146015606,31,"lation och anvisningar påverkade bedömningen. Den vinnande stationen, som sälja av Deta i Sverige, beskrivs som säker, pålitlig och lätt att använda. -Testet utnämnde oss som vinnare och säkerhetsaspekten lyftes av Adac som ett område där vi var överlägsna, säger Ståle Kvitle, på Defa. ",1,61
1232,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742818-ZONE1146015648,31,"•Stefan Wirsenius är docent i miljö- och resursanalys av jordbrukssystem. Han är kritisk till de officiella beräkningsmodellerna för biodrivmedlens klimatprestanda. Huvudinvändningen är att systemgränserna är för snävt satta. Örn man räknar bakåt och även tar hänsyn till alternativ markanvändning orsakar biodrivmedlen i själva verkat ökade utsläpp, menar han. Men så får man inte räkna i den officiella statistiken. Energimyndigheten skriver i rapporten ”Drivmedel 2017” att utsläppsvärdena skulle kunna se annorlunda ut om man tar hänsyn till så kallad systemutvidgning - men det är inte tillåtet. ",1,58
1238,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742819-ZONE1146015633,31,"tion av palmolja eller leder till ökad skogsskövling, säger Andréa Haag, hållbarhetschef på OKQ8. - Nu får vi sannolikt i stället mer palmolja och den effekten vet vi att regeringen tittade på i konsekvensanalysen och ändå valde den att gå vidare med lagändringen just vid den här tidpunkten, det finner vi märkligt, säger hon. ",1,55
1217,dark-10747121_part01_page031.jpg,https://datalab.kb.se/dark-10747121#1-31-ARTICLE74742817-ZONE1146015603,31,"• Adac, den tyska bilistorganisationen har testat laddstationer till elbilar med en laddeffekt från 3,7 till 22 kW, Vinnare blev en li kW laddstation från den tyska tillverkaren ABL. Några av de egenskaper som bedömdes var säkerhet, laddkommunikation med fordonet och varningsfrmktioner. Även instal¬ ",1,61
1274,dark-10747121_part01_page032.jpg,https://datalab.kb.se/dark-10747121#1-32-ARTICLE74742774-ZONE1146015890,32,Snart jul och man får önska vad man vill. Jag vet att beredning i regering och riksdag tar tid. Så jag vill i god tid önska något till julen 2019. Nu körs regional busstrafik i Sverige som tillåter stående passagerare också på motorväg. Jag har skrivit örn det här förut. Men alla initierade är överens det är livsfarligt. Och helt ologiskt. Varför ska passagerare ta på sig säkerhetsbältet (?) när det tydligen är så säkert i bussen att man tillåts stå. Varför är det på det här viset?,1,62
1276,dark-10747121_part01_page032.jpg,https://datalab.kb.se/dark-10747121#1-32-ARTICLE74742774-ZONE1146015889,32,Seminariet jag är på handlar egentligen örn bältesanvändning i buss... men efterhand blir det tydligt att det är allvarligare än så.,1,62
1277,dark-10747121_part01_page032.jpg,https://datalab.kb.se/dark-10747121#1-32-ARTICLE74742773-ZONE1146015866,32,Allt fler biltillverkare godkänner HV0100 som bränsle. Det började med PSA-gruppen. Nissan följde efter och nyligen har Volvo Cars öppnat dörren för taxi att tanka HV0100. Om din bil ännu inte är godkänd för bränslet finns möjlighet att teckna en försäkring som täcker eventuella skador.,1,63
1278,dark-10747121_part01_page032.jpg,https://datalab.kb.se/dark-10747121#1-32-ARTICLE74742773-ZONE1146015868,32,"• Opel har i ett första steg gett grönt ljus till ägare av modellen Grandland X. Annicka Troedsson, informationschef på Opel Sverige är glad över beslutet. - HV0100 är ett mycket bra alter¬ ",1,63
1275,dark-10747121_part01_page032.jpg,https://datalab.kb.se/dark-10747121#1-32-ARTICLE74742754-ZONE1146015862,32,"Ett bränsle som till 100 procent består av förnybara komponenter. Det används i huvudsak i yrkestrafik, men på senare tid även i personbilar. Det finns 176 stationer runt örn i landet som erbjuder HV0100, enligt SPBI. HV0100 ger mycket hög reduktionseffekt av fossil koldioxid, enligt Energimyndigheten. ",1,63
1273,dark-10747121_part01_page032.jpg,https://datalab.kb.se/dark-10747121#1-32-ARTICLE74742774-ZONE1146015902,32,"påverkan, känsla av säkerhet i den stora bussen, inte coolt, man sitter inte på sin plats och så vidare. Då hjälper det inte med att det är lagkrav att använda bältena. När diskussionen väl tar fart bland bussexpertema på seminariet så kommer jämförelsen med personbilars säkerhetsutveckling snart upp. Bältespåminnare i bilar har fått fler att använda säkerhetsbältena. Det kommer nog i bussar också; även örn en deltagare från en stor busstillverkare varnade för att det skulle kosta stora pengar. Hur som helst är buss över lag ett säkert transportmedel. Jag vill bara att det blir så säkert det kan. ",1,62
1282,dark-10747121_part01_page032.jpg,https://datalab.kb.se/dark-10747121#1-32-ARTICLE74742773-ZONE1146015874,32,"Mercedes har hittills godkänt modellen E220d för HVOIOO. Fler modeller kan följa. Nissan ger klartecken för HVOIOO i alla dieseldrivna Nissan från 2006 och framåt med undantag av lastbilar med motorer från Cummins. PSA-gruppen som omfattar Peugeot, Citroen och DS var först med att godkänna HVOIOO. För dig som har en diesel från något annat märke, som inte godkänner HVOIOO, finns nu möjlighet att tanka det bränslet ändå genom att teckna en särskild försäkring. - Örn något skulle hända med bilen på grund av bränslet, så täcker ",1,63
1279,dark-10747121_part01_page032.jpg,https://datalab.kb.se/dark-10747121#1-32-ARTICLE74742773-ZONE1146015870,32,"nativ till traditionell diesel eftersom det är 100 procent förnybart. Det bidrar till att avsevärt minska koldioxidutsläppen, säger hon, ",1,63
1283,dark-10747121_part01_page032.jpg,https://datalab.kb.se/dark-10747121#1-32-ARTICLE74742773-ZONE1146015879,32,"försäkringen från Lloyd’s skadan, säger Ulf Coxner, vd på försäkringsförmedlaren Autoconcept insurance. Försäkringen har sedan en tid erbjudits till offentlig sektor och företagskunder, men nu tar Autoconcept steget till privatmarknaden. -Det känns bra att kunna erbjuda även privatkunder att tanka HVOIOO utan att behöva oroa sig för eventuella skador. Det är ett utmärkt miljöbränsle som ger oss lägre utsläpp, det ska vi uppmuntra, säger Ulf Coxner. ",1,63
1284,dark-10747121_part01_page032.jpg,https://datalab.kb.se/dark-10747121#1-32-ARTICLE74742754-ZONE1146015860,32,"HVO, hydrerade vegetabiliska oljor eller animaliska tetter, är ett förnybart syntetiskt dieselbränsle som kemiskt i stort är lika det fossila dieselbränslet. ",1,63
1286,dark-10747121_part01_page032.jpg,https://datalab.kb.se/dark-10747121#1-32-ARTICLE74742773-ZONE1146015871,32,"Volvo Cars har efter fältprov med taxi i Göteborg beslutat att godkänna HV0100 för alla taxibolag. -Taxibolagen är mycket viktiga kunder för oss och därför känns det extra glädjande att vi nu kan erbjuda ett miljöalternativ för dem. Många taxibolag i dag har tydlig miljöprofil och krav på att köra fossilfritt, säger Fredrik Isakson, chef för företagsförsälj ningen på Volvo Car Sverige. ",1,63
1281,dark-10747121_part01_page032.jpg,https://datalab.kb.se/dark-10747121#1-32-ARTICLE74742773-ZONE1146015873,32,"För dig sorn har en diesel från något märke, som inte godkänner HVOIOO, finns nu möjlighet att tanka det bränslet ändå genom att teckna en särskild försäkring. ",1,63
1280,dark-10747121_part01_page032.jpg,https://datalab.kb.se/dark-10747121#1-32-ARTICLE74742774-ZONE1146015895,32,"De som upphandlar busstrafiken, ytterst politikerna, skyr kostnaderna det innebär att sätta in fler bussar. Eftersom sparande är överordnat förnuftet på landstingsnivå vädjar jag till riksdagens ledamöter att ordna upp det här. Lagstifta örn att förbjuda stående busspassagerare i hastigheter över 50 km/tim. Nåväl, tillbaka till bältesanvändningen; varför använder bara tre av tio säkerhetsbältena i den regionala busstrafiken 2018? En ny studie identifierar 60 (!) hinder för bältesanvändning i buss. Främst beror det på okunskap örn säkerhetsbältets betydelse för säkerheten, andra skäl är: obekvämt, räcker inte till runt kroppen, resan är så kort, alkohol¬ ",1,62
1345,dark-10747121_part01_page034.jpg,https://datalab.kb.se/dark-10747121#1-34-ARTICLE74742888-ZONE1146016399,34,Skyddshandskar och visir tas på för att undvika köldskador. Först jordar vi ekipaget. Sedan rengör jag anslutningarna och kopplar två slangar samt öppnar en förbindelse mellan lastbilens två tankar. Nu påbörjas en process som först handlar om att få till rätt temperatur i bilens tankar. Sedan kan själva tankningen på¬,1,64
1362,dark-10747121_part01_page034.jpg,https://datalab.kb.se/dark-10747121#1-34-ARTICLE74742888-ZONE1146016396,34,Tre stora lastbilstillverkare satsar på fordon som går att köra på flytande gas i Europa. Men de har valt olika teknik för motorerna. ELI stöder också satsningen på gasbränslen.,1,64
1381,dark-10747121_part01_page034.jpg,https://datalab.kb.se/dark-10747121#1-34-ARTICLE74742888-ZONE1146016397,34,"•Jag stannar det smidiga Scaniaekipaget, en tvåaxlig dragbil med tvåaxlad trailer, 16 meter och 32 ton, på macken i Järna. Men jag har kört litet för långt fram. Instruktionsföraren Mikael Jederud kliver ut ur bilen och vinkar att jag ska backa någon meter för att slangarna ska räcka till när vi ska tanka. För första gången ska jag få tanka flytande gas; biogas. Mikael Jederud lär mig hur man ska göra. ",1,64
1383,dark-10747121_part01_page034.jpg,https://datalab.kb.se/dark-10747121#1-34-ARTICLE74742888-ZONE1146016403,34,"börjas. Den flytande gasen kanske håller en temp på så där minus 150 grader. Efter en kvart är vi klara och kan åka vidare. Lastbilen ger både körtips och kritik. Den berättar exempelvis att jag skulle ha släppt av på gaspådraget tidigare före en nedförsbacke... Fördelen med flytande gas är att man får med sig mer bränsle än örn gasen bara är komprimerad (CNG). Den flytande gasen passar bäst för bilar som används mycket och har långa körsträckor. Skulle lastbilen bli stående en längre tid och den flytande gasen värmas upp så evakueras den upp i atmosfären via säkerhetsventiler som släpper ut gasen. Scania och Iveco har valt att använda sig av ottomotorer med tändstift, Volvo har valt att konvertera dieselmotorer för gasdrift. Den sistnämnda tillverkaren hävdar att det är en effektivare lösning. Zoran Stojanovic som arbetar med hållbara lösningar hos Scania hävdar att det finns både för- och nackdelar med båda motorlösningarna. -Ottomotorerna är inte så långt ",1,64
1384,dark-10747121_part01_page034.jpg,https://datalab.kb.se/dark-10747121#1-34-ARTICLE74742888-ZONE1146016409,34,"bort från dieseleffektiviteten, säger han. Zoran Stojanovic framhåller att stora ottomotorer har utvecklats rejält först de senaste tio åren och förutspår att de blir mer effektiva framöver. Är det något som är farligt med gasen? - Absolut inte! Det är inget som är farligt, svarar han. I förarhytten är det ovanligt tyst under körning. Det är en av gasmotorns egenskaper. Dragbilen har den större av gasmotorerna på 13 liter. Det finns en mindre femcylindrig niolitersmotor också. ",1,64
1385,dark-10747121_part01_page034.jpg,https://datalab.kb.se/dark-10747121#1-34-ARTICLE74742888-ZONE1146016414,34,Med den större motorn kan lastbilen anses vara skräddarsydd för en tågvikt om 40 ton. Nu med en bruttovikt för provekipaget örn 32 ton rullar det på med en behaglig lätthet. För köparna av tunga lastbilar är fördelarna flera med gasmotorn. Främst; körs den på flytande biogas minskas utsläppen av fossil koldioxid med i storleksordningen 90 procent. Med naturgas i tankarna,1,64
1386,dark-10747121_part01_page034.jpg,https://datalab.kb.se/dark-10747121#1-34-ARTICLE74742888-ZONE1146016417,34,"I dagsläget finns det sex tankställen för flytande fordonsgas från Stockholm i norr till Helsingborg i söder. Utbyggnadsplaner finns för cirka 30 ytterligare tankställen från Kiruna i norr till Malmö i söder. LBG, Liquefied Bio Gas, är flytande biogas. LNG, Liquefied Natural Gas, är flytande naturgas. CNG, Compressed Natural Gas, är komprimerad naturgas. Källa: Källa: Energigas Sverige. ",1,64
1387,dark-10747121_part01_page034.jpg,https://datalab.kb.se/dark-10747121#1-34-ARTICLE74742888-ZONE1146016422,34,"blir reduktionen cirka 20 procent. Scania G410 LNG är tystare än 72 decibel vilket gör att den kan användas i stadskärnor också nattetid. Slutligen är gasbränslet billigare än diesel, enligt Zoran Stojanovic. Nackdelar då? Den är 20-25 procent dyrare än en konventionell diesellastbil. Fast eftersom det är en miljöbättre teknik finns möjlighet att få ett inköpsstöd från EU örn 6000 euro (närmare 62 000 kronor) per bil. EU gör en stor satsning på flytande gas, nyligen presenterades ett utbyggnadsprogram - BioLNG EuroNet - som bygger ett nät där det inte ska vara längre än 40 mil mellan tankställena längs de viktiga transportkorridorema i Europa. Jag svänger in mot huvudkontoret och kollar förbrukningen; 33 kilo/100 km. Mikael Jederud har tidigare nämnt att man som bäst kan komma ned på 22 kilo/100 km. Men glöm aldrig! Föraren betyder mycket för hur förbrukningen blir. ",1,64
1423,dark-10747121_part01_page035.jpg,https://datalab.kb.se/dark-10747121#1-35-ARTICLE74742975-ZONE1146017063,35,O Scanias instruktionsförare Mikael Jederud inspekterar att DN:s utsände kopplat rätt. © Före tankning av flytande biogas jordas fordonet. O En av lastbilens två tankar för flytande gas. O Tankning av flytande biogas tar cirka en kvart. Foto: Jacques wallner,1,64
1422,dark-10747121_part01_page035.jpg,https://datalab.kb.se/dark-10747121#1-35-ARTICLE74742845-ZONE1146017073,35,"Motor: Sex cylindrar, 12,7 liter, 410 hk vid 1900 varv/min, 2000 Nm vid 1100-1400 varv/min. Drivning: Datoriserad/automatiserad manuell växellåda med tolv växlar. Längd, bredd, höjd: 612,260, 329 centimeter. Tjänstevikt: 7800 kilo. ",1,64
1450,dark-10747121_part01_page036.jpg,https://datalab.kb.se/dark-10747121#1-36-ARTICLE74742894-ZONE1146018530,36,• Det handlar så klart om kylarprydnader! Den mest kända heter Spirit of Ecstasy och pryder bilar av märket Rolls-Royce sedan början av 1900-talet. Den formgavs av Charles Sykes sorn modellerade den ef¬,1,65
1425,dark-10747121_part01_page036.jpg,https://datalab.kb.se/dark-10747121#1-36-ARTICLE74742894-ZONE1146018542,36,"Lagstiftning blir det. Från den 1 januari 1959 får inte nya bilar saluföras med farliga kylarprydnader. Och ett år senare, 1 januari 1960, förbjuds de på alla bilar. Expressen noterar belåtet i december 1959 att: ”Kylarprydnadernas dagar är räknade.” Fast det nämns också att det finns ersättning i form av exempelvis Mercedes-Benz vikbara stjärna och Austins kylarprydnad i mjukplast. DN trivs i december 1959 också ",1,65
1426,dark-10747121_part01_page036.jpg,https://datalab.kb.se/dark-10747121#1-36-ARTICLE74742870-ZONE1146018550,36,med lagstiftningen. ”Midnattsslaget natten till den 1 januari 1960 betyder död åt de farliga kylarprydnaderna.”derna.”,1,65
1427,dark-10747121_part01_page036.jpg,https://datalab.kb.se/dark-10747121#1-36-ARTICLE74742870-ZONE1146018551,36,I januari-februari får DN:s läsare skicka in borttagna kylarprydnader i något som måste betecknas som en tävling örn vem som kan visa upp den allra farligaste. Det är klätt att läkarna och riksdagen hade rätt örn kylarprydnaderna. Men örn man ser på svunna tiders bilar så nog är det något stiligt magnifikt med långa motorhuvar som pryds av fantastiskt formgivna små statyetter.,1,65
